IPR	X210222Fox_D21.2140	X210222Fox_D21.2141	X210222Fox_D21.2142	X210222Fox_D21.2143	X210222Fox_D21.2144	X210222Fox_D21.2145	X210222Fox_D21.2146	X210222Fox_D21.2147	X210713Fox_D21.6682	X210713Fox_D21.6683	X210713Fox_D21.6684	X210713Fox_D21.6685	X210713Fox_D21.6686	X210713Fox_D21.6687	X210713Fox_D21.6688	X210713Fox_D21.6689	X210713Fox_D21.6690	X210713Fox_D21.6691	X210713Fox_D21.6692	X210713Fox_D21.6693	ENTRY_AC	ENTRY_TYPE	ENTRY_NAME
IPR029462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR029462	Domain	Regulator of nucleoside diphosphate kinase, N-terminal domain
IPR029479	0	0	1	0	0	0	0	1	0	1	3	0	2	0	1	3	0	3	0	4	IPR029479	Domain	Nitroreductase
IPR029489	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR029489	Domain	O-GlcNAc transferase, C-terminal
IPR029500	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	IPR029500	Family	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
IPR029510	0	1	2	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR029510	Conserved_site	Aldehyde dehydrogenase, glutamic acid active site
IPR029751	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	2	2	2	2	2	IPR029751	Family	Ribosomal protein L25
IPR029752	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	IPR029752	Conserved_site	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site 1
IPR029753	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR029753	Conserved_site	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site
IPR029754	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR029754	Binding_site	Urease nickel binding site
IPR029762	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR029762	Family	Pyroglutamyl peptidase I, bacterial-type
IPR029767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	IPR029767	Family	UDP-N-acetylglucosamine 2-epimerase WecB-like
IPR029787	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	IPR029787	Homologous_superfamily	Nucleotide cyclase
IPR029793	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
IPR029903	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR029903	Domain	RmlD-like substrate binding domain
IPR029921	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0			
IPR029995	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1	2	1	0	1			
IPR030048	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	2	2	2	0	2	IPR030048	Family	Survival protein SurE
IPR030125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR030125	Family	SPIN90/Ldb17
IPR030374	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	2	1	0	1	IPR030374	Domain	Polyamine biosynthesis  domain
IPR030388	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2	2	1	2	IPR030388	Domain	Era-type guanine nucleotide-binding (G) domain
IPR030389	0	0	1	0	0	0	0	3	0	0	3	0	4	0	3	3	2	3	0	3	IPR030389	Domain	FeoB-type guanine nucleotide-binding (G) domain
IPR030390	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR030390	Active_site	RNA methyltransferase TrmA, active site
IPR030391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR030391	Conserved_site	RNA methyltransferase TrmA, conserved site
IPR030392	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR030392	Domain	Intramolecular chaperone auto-processing domain
IPR030393	0	2	0	0	0	0	1	2	0	0	2	0	2	0	1	2	0	2	1	2	IPR030393	Domain	EngB-type guanine nucleotide-binding (G) domain
IPR030394	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR030394	Domain	HflX-type guanine nucleotide-binding (G) domain
IPR030395	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	IPR030395	Domain	Glycerophosphodiester phosphodiesterase domain
IPR030475	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR030475	Active_site	Ribonucleotide reductase small subunit, acitve site
IPR030489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	IPR030489	Conserved_site	Transcription regulator Rrf2-type, conserved site
IPR030656	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR030656	Active_site	Delta-aminolevulinic acid dehydratase, active site
IPR030659	0	0	0	0	0	0	1	0	0	0	2	0	2	0	1	2	2	2	0	2	IPR030659	Conserved_site	SecY conserved site
IPR030664	0	0	0	0	0	0	1	1	0	0	1	2	1	1	2	3	1	2	1	2	IPR030664	Family	FAD-dependent oxidoreductase SdhA/FrdA/AprA
IPR030673	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	IPR030673	Family	Pyrophosphatase, GppA/Ppx-type
IPR030676	0	0	1	0	0	0	2	0	0	0	2	0	2	0	2	2	2	2	1	2	IPR030676	Family	Citrate carrier CitT-related
IPR030677	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	IPR030677	Family	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
IPR030678	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	2	IPR030678	Family	Peptide/nickel binding protein, MppA-type
IPR030679	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	IPR030679	Family	ABC-type amino acid transport system, ATPase component, HisP-type
IPR030802	0	2	0	0	0	0	0	0	0	0	2	0	3	0	2	2	2	2	0	2	IPR030802	Family	ABC transporter permease MalE
IPR030842	0	0	0	0	0	0	2	1	0	0	1	0	1	1	2	2	1	3	2	3	IPR030842	Family	Transcription termination/antitermination protein NusA, bacterial
IPR030846	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	2	IPR030846	Family	DNA primase DnaG, bacteria
IPR030854	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR030854	Family	Ribonuclease J, bacteria
IPR030868	0	0	0	0	0	0	0	1	0	0	2	0	2	0	2	2	1	2	0	2	IPR030868	Family	Chorismate dehydratase
IPR030869	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	1	2	0	2	IPR030869	Family	1,4-dihydroxy-6-naphtoate synthase
IPR030878	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR030878	Family	Ribosomal protein L15
IPR030921	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	IPR030921	Family	LPS export ABC transporter, ATP-binding protein LptB
IPR030934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR030934	Domain	Intein C-terminal splicing region
IPR030960	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	1	2	1	0	1	IPR030960	Domain	3-dehydroquinate synthase domain
IPR030963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	IPR030963	Family	3-dehydroquinate synthase family
IPR031100	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	IPR031100	Family	LOG family
IPR031101	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031101	Family	RNA polymerase-associated protein Ctr9
IPR031157	0	1	0	0	0	0	0	0	0	0	4	2	4	0	2	4	3	4	0	4	IPR031157	Conserved_site	Tr-type G domain, conserved site
IPR031166	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	IPR031166	Domain	EngA-type guanine nucleotide-binding (G) domain
IPR031167	0	0	1	0	0	0	0	0	0	0	3	2	3	0	3	3	2	3	1	3	IPR031167	Domain	OBG-type guanine nucleotide-binding (G) domain
IPR031168	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	0	2	0	2	IPR031168	Domain	TrmE-type guanine nucleotide-binding domain
IPR031303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	1	1	IPR031303	Conserved_site	DNA methylase, C-5 cytosine-specific,  conserved site
IPR031309	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR031309	Domain	Ribosomal protein L5, C-terminal
IPR031310	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR031310	Domain	Ribosomal protein L5, N-terminal
IPR031316	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR031316	Domain	Anti-sigma-28 factor FlgM, C-terminal
IPR031322	0	0	1	0	0	0	0	0	0	0	1	2	1	0	1	1	1	1	0	1	IPR031322	Family	Shikimate kinase/gluconokinase
IPR031325	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	IPR031325	Repeat	RHS repeat
IPR031337	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	1	0	1	IPR031337	Active_site	KDPG/KHG aldolase, active site 1
IPR031338	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR031338	Active_site	KDPG/KHG aldolase, active site 2
IPR031341	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031341	Domain	Ribosomal RNA small subunit methyltransferase F, N-terminal
IPR031348	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031348	Domain	Fungal N-terminal domain of STAND protein
IPR031489	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	1	1	1	0	1	IPR031489	Domain	D,L-carboxypeptidase, peptidase domain
IPR031607	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	IPR031607	Family	Cag pathogenicity island, type IV secretory system
IPR031700	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031700	Family	Loricrin
IPR031768	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031768	Domain	Carbohydrate binding module, xylan-binding domain
IPR031807	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	IPR031807	Domain	HicB-like antitoxin of toxin-antitoxin system
IPR031811	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	IPR031811	Domain	AlgX/AlgJ, SGNH hydrolase-like domain
IPR031895	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	2	1	2	0	2	IPR031895	Family	RHH transcriptional regulator CopG
IPR031899	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR031899	Family	Baseplate protein Gp15-like
IPR031923	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR031923	Family	Helicobacter TNF-alpha-inducing protein
IPR031988	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR031988	Domain	DNA primase DnaG, C-terminal helicase-binding domain
IPR032020	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	IPR032020	Family	CAG pathogenicity island protein 13
IPR032033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR032033	Domain	Cytochrome P460
IPR032095	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1	1	1	0	1	IPR032095	Domain	Saccharopine dehydrogenase-like, C-terminal
IPR032106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR032106	Domain	2-oxoglutarate dehydrogenase E1 component, N-terminal domain
IPR032259	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	IPR032259	Family	Enoyl-CoA hydratase/isomerase,  HIBYL-CoA-H type
IPR032264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR032264	Domain	Menaquinone biosynthesis protein MenD, middle domain
IPR032307	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	IPR032307	Family	Putative PepSY TM-like protein
IPR032317	0	1	0	0	0	0	1	0	0	0	3	1	2	0	1	1	2	1	0	1	IPR032317	Domain	RND efflux pump, membrane fusion protein, barrel-sandwich domain
IPR032320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR032320	Family	Glycoside hydrolase family 18, BT1044-like
IPR032336	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	IPR032336	Family	Pathogenicity island component CagD
IPR032349	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR032349	Family	Protein of unknown function DUF4865
IPR032387	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	IPR032387	Domain	Acetyl-coenzyme A synthetase, N-terminal domain
IPR032411	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	1	IPR032411	Family	Flagellar FLiS export co-chaperone, HP1076
IPR032423	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR032423	Domain	AAA C-terminal domain
IPR032424	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR032424	Family	Putative NADH-ubiquinone oxidoreductase chain E
IPR032451	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032451	Domain	SMARCC, C-terminal
IPR032456	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR032456	Domain	CAAX prenyl protease 1, N-terminal
IPR032466	1	7	1	1	0	0	3	3	0	0	5	4	6	0	5	8	9	5	4	6	IPR032466	Homologous_superfamily	Metal-dependent hydrolase
IPR032501	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	IPR032501	Domain	Proteasomal ATPase OB C-terminal domain
IPR032523	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032523	Domain	Cytochrome c-type biogenesis protein CcmF, C-terminal
IPR032524	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032524	Domain	ABC transporter Uup, C-terminal
IPR032576	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	IPR032576	Domain	Domain of unknown function DUF4921
IPR032623	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032623	Domain	FecR, N-terminal
IPR032675	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	IPR032675	Homologous_superfamily	Leucine-rich repeat domain superfamily
IPR032677	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	2	1	2	0	2	IPR032677	Domain	GTP cyclohydrolase II
IPR032678	0	0	1	1	0	0	0	1	0	0	2	0	3	0	2	3	1	2	0	3	IPR032678	Domain	tRNA synthetases class I, catalytic domain
IPR032689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	IPR032689	Domain	TraD/TraG, TraM recognition site
IPR032692	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032692	Domain	Integral membrane protein YccS, N-terminal
IPR032693	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	IPR032693	Domain	YtkA-like domain
IPR032710	0	1	0	0	0	0	0	0	0	0	1	1	4	0	2	6	3	2	0	5	IPR032710	Homologous_superfamily	NTF2-like domain superfamily
IPR032731	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	IPR032731	Domain	Arabinosyltransferase, C-terminal
IPR032737	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	1	1	3	0	4	IPR032737	Domain	Plasminogen-binding protein PgbA, C-terminal
IPR032779	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR032779	Domain	Flagellar motor switch protein FliG, middle domain
IPR032781	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	IPR032781	Domain	ABC-transporter extension domain
IPR032782	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2	2	0	2	IPR032782	Domain	RNA-binding protein KhpB, N-terminal
IPR032784	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR032784	Domain	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase, middle domain
IPR032808	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032808	Family	DoxX family
IPR032813	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	IPR032813	Domain	Putative Na+/H+ antiporter, N-terminal
IPR032816	0	1	0	1	0	0	1	0	0	0	2	0	2	1	1	2	2	2	0	2	IPR032816	Family	SNARE associated Golgi protein
IPR032819	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	IPR032819	Domain	tRNA pseudouridylate synthase B, C-terminal
IPR032820	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR032820	Family	Putative F0F1-ATPase subunit, Ca2+/Mg2+ transporter
IPR032828	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR032828	Domain	tRNA nucleotidyltransferase/poly(A) polymerase, RNA and SrmB- binding domain
IPR032830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR032830	Domain	Helicase XPB/Ssl2, N-terminal domain
IPR032836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR032836	Family	DsrE2-like family
IPR032837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR032837	Family	Glycerol-1-phosphate dehydrogenase
IPR032858	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	IPR032858	Domain	Cbb3-type cytochrome c oxidase subunit CcoP, N-terminal
IPR032859	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR032859	Domain	GTPase Der, C-terminal KH-domain-like
IPR032869	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR032869	Family	WHH domain-containing protein
IPR032874	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	IPR032874	Domain	DDE domain
IPR032879	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR032879	Domain	FixG, C-terminal immunoglobulin-like domain
IPR032882	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR032882	Family	SrkA/RdoA protein kinase
IPR033120	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	IPR033120	Domain	Hotdog acyl-CoA thioesterase (ACOT)-type domain
IPR033128	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	IPR033128	Active_site	Adenylosuccinate synthase,  active site
IPR033134	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR033134	Active_site	Asp/Glu racemase, active site 2
IPR033135	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR033135	Active_site	ClpP, histidine active site
IPR033136	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	IPR033136	Conserved_site	NAD-dependent DNA ligase, conserved site
IPR033138	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033138	Conserved_site	Multicopper oxidases, conserved site
IPR033177	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR033177	Family	Phosphatidylserine decarboxylase
IPR033178	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR033178	Family	Phosphatidylserine decarboxylase, prokaryotic type 1
IPR033247	0	1	0	0	0	0	0	2	0	0	1	1	2	0	1	1	4	1	3	1	IPR033247	Family	Transketolase family
IPR033248	0	1	0	0	0	0	0	1	0	0	2	0	3	0	2	2	2	2	1	2	IPR033248	Domain	Transketolase, C-terminal domain
IPR033391	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	IPR033391	Domain	Fructose-1-6-bisphosphatase class I, N-terminal
IPR033397	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	IPR033397	Domain	Metallo-carboxypeptidase, C-terminal domain
IPR033398	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	IPR033398	Domain	Carboxypeptidase M99, beta-barrel domain
IPR033412	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	2	2	0	2	IPR033412	Domain	Pyruvate:ferredoxin oxidoreductase, core domain II
IPR033453	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033453	Domain	Glycosyl hydrolase family 30, TIM-barrel domain
IPR033468	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033468	Domain	Metaxin, glutathione S-transferase domain
IPR033470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR033470	Domain	Fatty acid kinase subunit A-like, C-terminal
IPR033479	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033479	Domain	Double Cache domain 1
IPR033480	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	2	0	2	0	2	IPR033480	Domain	Single Cache domain 2
IPR033524	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR033524	Active_site	Leu/Phe/Val dehydrogenases active site
IPR033644	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR033644	Domain	Ferrochelatase, C-terminal
IPR033645	0	1	0	0	0	0	1	1	0	0	1	0	3	0	4	4	1	2	1	4	IPR033645	Domain	VirB9/CagX/TrbG, C-terminal
IPR033646	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033646	Domain	CLU central domain
IPR033655	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	IPR033655	Domain	RelA/SpoT, TGS domain
IPR033656	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR033656	Domain	Histidyl-anticodon-binding
IPR033659	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR033659	Domain	Ferrochelatase, N-terminal
IPR033683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	IPR033683	Family	Tyrosine recombinase XerH
IPR033690	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	IPR033690	Conserved_site	Adenylate kinase, conserved site
IPR033693	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033693	Active_site	Pyroglutamyl peptidase I, Glu active site
IPR033694	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR033694	Active_site	Pyroglutamyl peptidase I, Cys active site
IPR033704	0	0	1	0	0	0	1	1	0	0	2	1	2	0	1	2	2	2	0	2	IPR033704	Domain	dUTPase, trimeric
IPR033705	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR033705	Domain	Valyl tRNA synthetase, anticodon-binding domain
IPR033708	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR033708	Domain	Isoleucyl tRNA synthetase type 1, anticodon-binding domain
IPR033714	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR033714	Domain	Phenylalanly tRNA synthetase, tRNA-binding-domain
IPR033718	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR033718	Family	Diacylglycerol kinase, prokaryotic
IPR033720	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR033720	Domain	Elongation factor Tu, domain 2
IPR033728	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR033728	Domain	Threonine-tRNA ligase catalytic core domain
IPR033729	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	IPR033729	Domain	Serine-tRNA ligase catalytic core domain
IPR033730	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	IPR033730	Domain	Prokaryote proline-tRNA ligase core domain
IPR033732	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR033732	Domain	ATP synthase, F1 complex, alpha subunit nucleotide-binding domain
IPR033749	0	0	0	0	0	0	1	1	0	0	1	1	0	0	2	2	1	2	0	2	IPR033749	Conserved_site	Polyprenyl synthetase, conserved site
IPR033752	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	IPR033752	Family	MetA family
IPR033755	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR033755	Domain	PdxS/SNZ N-terminal domain
IPR033756	0	0	0	0	0	0	0	0	0	0	2	2	2	0	3	3	2	2	1	2	IPR033756	Family	Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35
IPR033828	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	IPR033828	Domain	CTP synthase GATase domain
IPR033847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR033847	Conserved_site	ATP-citrate lyase/succinyl-CoA ligase, conserved site
IPR033875	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	IPR033875	Domain	Flagellum site-determining protein FlhG
IPR033878	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	1	0	0	IPR033878	Domain	Oxygen-insensitive NAD(P)H nitroreductase NfsB-like
IPR033909	0	0	0	0	0	0	2	0	0	0	1	0	1	0	2	1	0	1	0	1	IPR033909	Family	Ribonucleotide reductase small subunit
IPR033910	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR033910	Domain	Glutamyl-tRNA synthetase
IPR033911	0	0	0	0	0	0	0	0	0	0	7	0	7	2	3	6	5	7	0	7	IPR033911	Domain	Methioninyl-tRNA synthetase core domain
IPR033922	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	IPR033922	Domain	NAD(P) binding domain of glutamate dehydrogenase
IPR033937	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	IPR033937	Domain	Carbamoyl-phosphate synthase large chain, methylglyoxal synthase-like domain
IPR033939	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	IPR033939	Family	Branched-chain aminotransferase
IPR033947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR033947	Domain	Electron transfer flavoprotein, alpha subunit, N-terminal
IPR034137	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR034137	Domain	RecR, TOPRIM domain
IPR034149	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	IPR034149	Domain	DNA topoisomerase 1, TOPRIM domain
IPR034151	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1	1	1	0	1	IPR034151	Domain	Bacterial DnaG primase, TOPRIM domain
